sample	facets_dlrs	dryclean_dlrs
P-0053990-T01-IM6	4.03436730811293	0.230118862063989
P-0053997-T01-IM6	4.00032433298522	0.173822297999123
P-0054088-T03-IM6	4.27127113955687	0.589596148296174
P-0054113-T02-IM6	3.96622933439878	0.222993480199536
P-0054117-T02-IM6	4.28394629874933	0.17571671559876
P-0054197-T01-IM6	4.06131504048576	0.349099197143452
P-0054221-T01-IM6	4.02611670350858	0.311838297119859
P-0054325-T01-IM6	3.80829476720986	0.204998835776635
P-0054569-T02-IM6	3.99447428633057	0.24045291343163
P-0054584-T01-IM6	3.77999096813951	0.357696348154694
P-0054586-T01-IM6	3.82660220788779	0.285273611663211
P-0054777-T01-IM6	4.35935842795355	0.347893762412348
P-0055206-T01-IM6	4.55883648801392	0.249092080316173
P-0055500-T01-IM6	4.20606056982321	0.281354380137271
P-0055520-T01-IM6	3.9803873959192	0.147672404778733
P-0055714-T01-IM6	3.69223423537214	0.214762463566063
P-0055814-T01-IM6	4.55566704640685	0.329797610139593
P-0056234-T01-IM6	4.19650203121096	0.105818258092758
P-0056416-T02-IM6	4.54579451408354	0.178545414162675
P-0056463-T02-IM6	4.50687188822385	0.365166575235134
P-0056576-T01-IM6	4.06635765381523	0.198081337662732
P-0056787-T01-IM6	4.36566500916366	0.172207572332003
P-0056796-T02-IM6	4.09135456019254	0.20799622717201
P-0056945-T01-IM6	4.22798068032031	0.216401856082178
P-0057070-T02-IM6	4.64163951107163	0.267745200948014
P-0057216-T01-IM6	4.25787994022092	0.2757640757043
P-0057375-T02-IM6	4.23761376211229	0.255722602032524
P-0057555-T01-IM6	4.08001413124031	0.179166433887123
P-0057758-T01-IM6	4.66765048448211	0.272932316417513
